HotelName,Review,Rating
Long Beach Resorts,Tatilimiz cok guzeldii okadar cok begendikki oteli herseyi on numaraydi kesinlikler siddetle tavsiye edilir.tek eksisi turk bulamadik otelde :) birde mini clubteki kizlar yabanciydi soguktu. Animatorler hep yabancilara yonelikti ama bpsverin onlarii otel super :),5
Trendy Lara,Yemekler hem çeşit yönünden hemde lezzet yönünden otelin en başarılı bölümü kalitesiyle otelin üzerine çıkıyor.icecek kısmında otelin çeşitli yerleri ve çalışanların profesyonelligiyle değişen bir lezzet gamı var.otellerin genelinde ucuza geliyor diye çalıştırılan Türki cumhuriyetlerden gelen personel burada da sırıtıyor iş yapmıyor duymazdan geliyor.Njoy bar Adem bey işinin ehli resepsiyon bölümünde özgür beyin evsahipligi iyiydi.otel dar bir alanda ama herşey olabildiğince düzgün yerleştirilmiş. Sahile gitmek katamaranlarla gayet eğlenceli ve sorunsuz.buradada sabah 3 havlu ile 8 şezlong tutan tiplere çokça rastlamak mümkün biz 3 havluyla 1 şezlong bile tutamadık😊.garden parti dj ozi çok iyi bir performansti.kisacasi otel gidilebilir lara otelleri arasında yerini alıyor. ,5
Long Beach Resorts,"Aile ile gidibilecek lüks temizve güleryüzlü elemanlara sahipler gerçekten Kuşadasındaki en iyi otellerden birisi teşekkürler.sadece odalar biraz daha büyük olabilridi özellikle de aile odalırının
aqua parkına doyum olmaz bu arada seneye tekrar geleceğim eminim",5
Rubi Platinum Spa Resort & Suites,"Öncelikle gerçekten otelin konsepti, mimarisi harika . Her şey elinizin altında hiç yorulmadan ulaşabiliyorsunuz . Hizmet kalitesi de oldukça iyi . Bütün personeller güler yüzlü ve yardımsever . Neredeyse her yerde garsonlar olduğu için barda sıra beklemenize gerek kalmıyor . Otelin denizi gördüğüm en iyi antalya denizine sahip . Hem dalgasız hem sıcak bir deniz . Otel de gün batımı çok güzel görünüyor ve harika fotoğraf çekebiliyorsunuz . Snack restaurantı , a la cartları harika. Bence tek sorun ana restauranttı . Çünkü yemek çeşitleri hep aynı ve et ağırlıklı . Et veya balık sevmiyorsanız biraz da yemek seçiyorsanız gerçekten yiyecek bir şey bulamıyorsunuz . Bir de pastane bölümünün menüsü de her gün aynıydı biraz daha günlük değiştirseler çok daha dinamik ve çok daha güzel olacaktır . Pastanedeki bitki çayları çok güzel bu arada poşet çay olmaması çok büyük bir avantaj . Odalar çok konforlu ve özellikle deniz tarafı odada balkondan animasyonu dahi izleyebiliyorsunuz ki bu pandemi sürecinde kalabalığa girmek istemeyenler için çok önemli . Temizlik gerçekten üst düzeyde . Otel pandemi sürecine çok güzel hazırlanmış sorunsuz bir beş gün geçirdik . Teşekkür ederiz ",4
Rubi Platinum Spa Resort & Suites,"Otel gerçekten çok güzel 4 gece kaldık başka işlerimiz olmasa tatili uzatmayı bile düşünürdük.
Tek karşılaştığımız sıkıntı Havuz başında şezlong bulamamak oldu 2 gün havuzu kullanamadık bu yüzden. 
Spa tatmin edici çok büyük şeyler beklememek lazım.
Kaydırak kısmı da yine aynı şekilde.
Gece eğlenceleri keyiflendirici.
Alkol ve yemek konsepti en üst düzeyde.
Bunların dışında görevliler cidden çok iyi Özellikle Lobiden Durna Hanım’a Patisserie den Gülay Güzel ablamıza ve Akdeniz Alacartta servisimizi yapan Tayfun bey’e özel teşekkürlerimi burdan iletmek isterim.
Seneye tekrar görüşmek üzere.",5
Rubi Platinum Spa Resort & Suites,"Genel olarak tesis çok güzeldi: mimarisi hoş, sosyal alanları düzenli, geniş ve kullanışlı odalar mevcut. 
Alanya’da göremeyeceğiniz güzel bir sahili var, dalgakıran ile de mini bir koy oluşturulmuş. 
Gün boyu catering çok çeşitli, lezzetli ve her isteğiniz karşılanıyor.
Spor aktiviteleri ve animasyonlar da gayet profesyonel, zamanın nasıl geçtiğini anlamadan tatiliniz bitiyor. 
Bu zor dönemde çekinerek de gelmiş olsak beklentilerimizin üzerinde bir 5 gün geçirdik. 
Teşekkür ederiz.",5
Sueno Hotels Deluxe Belek,Her şey mükemmel çok beğendik tekrar gelmek istiyoruz. Ben türkleri çok seviyorum çünkü hep türk dizileri izliyorum ve bu yüzden de türkçe konuşabiliyorum. Arkadaşım ve ailemle geldik ve bir arkadaşımla bu yüzden de çok beğendik. Filistindeki tanıdığım herkese tavsiye edeceğim. Türkiye güzel sueno güzel.,5
Sueno Hotels Deluxe Belek,"Ailemle birlikte Sueno’ya ilk kez geldik ama gerçekten çok memnun kaldık. Otele ilk girdiğimiz anda zaten mükemmel bir tatil geçireceğimizi anlamıştık. Kapı karşılamadan tutunda oda temizleyen kadınlara kadar, herkes çok Güleryüzlü ve neşe ile çalışıyor. Odalardaki giyinme dolap bölümünü çok beğendim bir kadın olarak, ayrıca golf oteli de kullanma fırsatını size sunuyorlar. Golf oteli de ziyaret ettik ve göl manzarasına karşı Çaylarımızı yudumladık. Manzarası efsane. Çok teşekkürler üzülerek ayrılıyoruz<3",5
Trendy Lara,Oda temizliği minibar servisi çok iyi standart odalar Bike 4 kişilik bir aile icin oldukça rahat temizlik çok iyi  havuzlarda boyut şekil 10 üzerinden 7 türk personeller çok alakalı güler yüzlü özellikle lobi bar Gökhan Fırat garsonlardan Ece Elif restoranda Duygu cankurtaran görevlileri kaydıraklı havuzda ilgi ve dikkateriyle kücük çocuklu ailelerin içini rahatlatıyor özellikle gösteri alanlarının açık ve havadar olması iyi düşünülmüş yemekler 10 üzerinden 9 ilgi ve alakanıza teşekkür ederiz,5
Trendy Lara,Otel muhteşem. Çalışanların ilgi ve alakası çok iyi. Özellikle Muhammed Babaoğlu isimli çalışanın güler yüzlü ve saygılı tavırları takdire şayan. Yemekler bir harika. Çok temiz ve çok kaliteli bir otel. Burada kalmanızı tavsiye ederiz.,5
Trendy Lara,hızmet temizlik karşılama yemek lezzeti açısından gerçekten çok iyiydi çocuğumuz olsun biz olalım gerçekten çok güzel vakit geçirdik tatmin edici bir otel özellikle kemal e çok teşekkür edıyoruz gerek ilgi alaka gerekse güler yüzleri için çok teşekkür ediyoruz sizleri çok sevdik  Herkese tavsiye ediyoruz anımasyon gercekten cok ıyı,5
Long Beach Resorts,25-29 mayis 2015 tarinde eşimle birlikte güzel bir tatil geçirdik. Vaktin nasıl geçtiğini anlayamadık bile. Plajı olmasına rağmen deniz suyundan havuzu var animasyon ekibi güleryüzlü ve cok iyiler.aqua parkida gayet guzel. Cocuklu aileler içinde ideal bir otel. Tek sorun havaalanına biraz uzak olması. Biz guzel bir tatil gecirdik herkese tavsiye ederim.,5
Long Beach Resorts,Çok memnun kaldığım bir otel di. Receptiondan tutunda oda temizlik görevlilerine Garsonlarından animasyon ekibine kadar herkes çok ilgiliydi.  Yemekleri çeşitli ve lezzetliydi. Tekrar gitmek isterim. Teşekkürler,5
Rubi Platinum Spa Resort & Suites,Merhabalar Ağustos’un ilk haftası 6 gün boyunca ailemle beraber konakladığım Rubi Platinum hakkında olumsuz tutarsız ne olabilirki diye başlamak istedim inanın olumsuz bişey bulamıyorum ailemle muhteşem bi tatil yaptık kusursuz diyebilirim başta Rıdvan Yılmaz bey kardeşim ve tüm çalışma arkadaşlarına teşekkürü borç bilirim tüm personel olağan üstü ilgiliydiler hayatımda bu kadar haz alıp şımartıldığım bi tatil yapacağıma inanmıyorum çocuklarım eşim hiç bitmesin istediğimiz bu rüya gibi tatilimizin tadı damağımızda kaldı bi çok üst düzey otelde konaklama yapmama rağmen  Rubi Platinum dan sonra anladım ki Rubi Platinum sa eğer herşeye değer bu kadar hassas ince bu pandemi döneminde bile kalitesinden ödün vermeyen önce insan huzur ferahlık keyif haz eğlence dinlenme yemek animasyon ne derseniz deyin kelimeler yetmez bi kere deneyin derim pişman olmayacağınız özel hissettirecek rehabilitasyon merkezi ilk fırsatta tekrar görüşmek dileğiyle teşekkürler Rubi Platinum Ailesi...,5
Rubi Platinum Spa Resort & Suites,Otelin temizliği mükemmel. İçecekler çok kaliteli. Personellerin hepsi güler yüzlü ve çok ilgili. Bir kere daha gelmeyi düşünüyorum. Plaj mavi bayrak ve deniz ılık. Odaların manzarası çok güzel. En muhteşem olanı ise tek bir böcek ya da sinek bile yok :),5
Rubi Platinum Spa Resort & Suites,Ailemle mükemmel vakit geçirdiğimiz otel kesinlikle tekrar gelmeyi düşünüyoruz..Herşey mukemmel aktivite ve animasyon showları güzel vakit geçirmemizi sagladı.tüm çalışanlar güleryüzle ıslerini yapıyorlar.,5
Rubi Platinum Spa Resort & Suites,Yemekler ve anımasyonlar güzeldi eglenceli zaman zaman keyifli odalar hijjen açısından güzel buraya ilk defa geldim bir daha düşünüp gelcegim bir otel personel güler yüzlü ayrıca teşekkürlerimi sunarım .,5
Oz Hotels Side Premium,"Bir haftalığına geldim gerçekten otelin hizmeti,aktiviteleri ve animasyon ekibine ayrı teşekkür ederim. Personeller güler yüzlü ve çok iyi yardımcı oluyorlardı. Hiç yabancılık çekmedim her günü ayrı bir güzeldi. Ve çok arkadaş edindim. Herkese çok teşekkür ederim.basarili",5
Oz Hotels Side Premium,"Herşey güzeldi, oda gayet geniş ve temizdi. Servis personeli herzaman güler yüzlü ve yardımcı, yemek çeşitleri yeterli ve lezzetli. Animasyon ekibine ayrıca teşekkürler. Birdahaki tatilimde tekrar görüşmek üzere",5
Sueno Hotels Deluxe Belek,"Mutfak sefi Umut Ceylan ve yardımcısı Serkan Acar F&B biriminden Alişen beye yardimlari,ilgi alakalari ve misafirperverlikleri  için cok teşekkür ediyoruz.
Uzman Diyetisyen Emre Göktepe
Konyaspor Futbol Kulubü",5
Sueno Hotels Deluxe Belek,Eşimle birlikte birazcık yanlış bir sezonda balayı tatilimiz    icin suenoyu tercih ettik ve iyi ki de buraya gelmişiz dedirtti. Odalar çok güzel ve oda konseptleri şahane. Mesela odada bulunan giyinme bölümü benim çok hoşuma gitti. Banyo aynı şekilde güzel ve kullanışlı dizayn edilmiş. Banyoya bırakılan ürünler kaliteli. Balayı kahvaltısı bizim en sevdiğimiz şeydi. Teşekkür ederiz:),5
Sueno Hotels Deluxe Belek,"Öncelikle eğer suenoyu tercih ederseniz konforlu bir tatil yaşayacağınızı söyleyebilirim, şöyle ki odalar oldukça geniş ve temizlik çok güzel yapılıyor, ana restorandaki yemekler oldukça çeşitli ve lezzetli, otel yepyeni ve gerçekten lüks, özetle rahatlıkla tercih edilebilir bir otel ki eminim yaz sezonu çok daha keyiflidir. Bunların yanında birkaç ufak nokta var memnun kalmadığım, onları da belirtelim ki böyle güzel bir otel daha da güzel bir tesis haline gelebilsin. 1.kullanılan içkiler piyasaki en ucuz içkilerdi bence daha kaliteli içki markalarıyla çalışmalısınız, 2.kış sezonu olduğu için mi böyleydi bilmiyorum ama lobby katındaki barda çalışan eleman sayısı yetersizdi, biz 5 gün kaldık belki 5 kere sipariş vermişizdir çoğunlukla gidip bardan kendimiz aldık çünkü 20 dakikadan önce gelmiyordu siparişler maalesef, bu sorun oda servisinde de var 1 çorbayı tam 1 saat 15 dakika boyunca bekledim odada ama bunun karşılığı olarak çorbanın fiyatını istememeniz gayet kibar bir davranış oldu bu yüzden ayrıca da teşekkür ederim. Ayrıca da tüm mini klüp çalışanlarına çok teşekkür ederiz Bade size de mini klübe de bayıldı ve sayenizde çok eğlendi :) Bir daha tercih eder miyim? Kesinlikle. Her şey için teşekkürler!",4
Trendy Lara,Otel hızmet temizlik karşılama yemek lezzeti açısından gerçekten çok iyiydi çocuğumuz olsun biz olalım gerçekten çok güzel vakit geçirdik tatmin edici bir otel özellikle Pool bar da elvan hanım ve öncü beye e çok teşekkür edıyoruz gerek ilgi alaka gerekse güler yüzleri için çok teşekkür ediyoruz sizleri çok sevdik elvannn öncüüü. Herkese tavsiye ediyoruz,5
Trendy Lara,"Açıldığı yıl geldiğimiz Trendy Lara ya bu yıl tekrar geldik. Bir çok alanda gelişim göstermiş.
Öncelikle başta mini klüpte Tuba ve Elif olmak üzere tüm ekibi kutluyorum hepsi çok ama çok iyiydi
Barda Muhammed ve ilke başta olmak üzere tüm ekip inanılmaz iyiydi.
Oda hizmetlerinde Aslıhan çok ilgili ve temizdi.
Kısacası bu yıl personel ilgi , alaka, Güler yüz ve hizmet kalitesine bayıldık ailecek.

Aşçıları kutluyorum her yemek ayrı ayrı lezzetliydi.

İçeçek kalitesi çok iyiydi

Kısacası herşey çok iyiydi Trendy

Kesinlikle tavsiye ediyorum",5
Trendy Lara,"08-15 temmuz tarihlerinde oradaydık cok eylendik. Çok temiz bir otel odalar geniş yataklar inanılmaz rahat ve büyük. Yemekler çok çesıtli ve lezzetli tatlılar cok güzel özellikle baklavalar. Anımasyon ekibi cok iyi hepsi guler yüzlüler ama tabi içlerinden melisayı cok sevdik onunla zumba ve oryantal de çok eylendik kendisine çok teşekkür ediyorum ayrıca fatihde cok eylenceli oyunlar da, dartta çok eylendık. Aksam sovları cok profesyonel ve güzel ama bence insanlarında oynayabilecegi oyunlar olabılır. Turk gecesinde mesela halk oyunları gosterısı yapılacagına çig köfte partılerı yapılıp, turk oyun havalarımız calinip insanlar oynayabılırler daha eylenceli olur insanlar sıkılıp kalkmazlar. Mini clup te tugba cok cok ıyı onla cocuklarımız cok eylendıler hergün farklı etkınlıkler yaptılar gönül rahatlıgıyla bıraktık cocuklarımızı hepsine cok tesekkür ederiz. Otel tam bır aile oteli türk sayısı çok sıkılmaya zaten vaktınız olmuyor kesinlikle tavsıye edıyorum sevmedigimiz şeyler otelde deniz, biraz pisti bır de köpük partisinin havuzda olması hosumuza gıtmedi ertesi gün havuz çok temiz degildi. Seneyi iple cekıyorum cok guzel, eylenceli, dopdolu bır tatil gecırdık tesekkürler trendy lara seneye görüşürüüüüzzzz ",5
Trendy Lara,Tek kelimeyle muhteşem birşeydi. Özellikle mini klublar . Çoculara orada muhteşem bir ilgi gösterildi.Oradaki görevliler tıpkı bir anne gibiydiler. Orada çocuklara muhteşem etkinlikler yapıldı oldular ve aileler ilede çok  iyi etkinlikler  yapıldı ve aileler ilede sosyalleşmeye yardımcı .Özellikle Tuğba hanım Buse hanım Ulkız Vika ve elif hanımda bizlere çok yardımı olup çocuklarımızı güvende tutup onlara sıcacık yuvalarından hiçbir ödün vermediler. 😍😍TREND LARA😍😍😘,5
Oz Hotels Side Premium,"Merhabalar otele balayı için giriş yaptık harikasınız side premium hersey den çok menünün kaldık yemekler odalar personel muhteşem
Tavsiye edilecek ve kesinlikle gelinmesi gereken bir işletme 
A dan Z ye tüm personele işletme müdürlerine yöneticilere teşekkür ediyoruz
Tekrardan görüşmek dileğiyle sağlıcakla kalın...",5
Long Beach Resorts,"2014 Eylül de oradaydık temizlik yemekler hizmet harika

Aqua yeterli çocuklu aileler için lülepark ve çocuklar için tasarlanmış Aqua çok güzel yemekler lezzetli hizmet saygılı ve kaliteli odalar ferah ve konforlu animasyonlar ve akşam showları yetersiz diskosu açık havada olması çok güzel ",4
Long Beach Resorts,"Ailemle gittim bu hafta 6 gün kadar kaldık, otelin yemekleri, çalışanları, animatörleri, temizliği, konumu, sunduğu imkanlar herşey mükemmeldi, herşey size özenle yapılmış bunu hissettiriyor, canınız hiç sıkılmıyor, deniz kenarında olmasına karşın havuzlarda da doğal deniz suyu seçeneği sunuyorlar, çocuklu aileler içinde çok uygun, bu kadar iyi hizmete bence çok uygun fiyatlar sunuyorlar, bence farklı adresler aramanıza gerek yok çünkü buraya gelirseniz size alışkanlık yapacak bırakmak istemeyeceksiniz.",5
Long Beach Resorts,"Rezervasyonumuzu ets tur aracılığı ile yaparak 14. 05. 2015 ile 17. 05. 2015 tarihleri arasında tatilimizi burada geçirdik. Otelin dışarıdan görünümü bile oldukça hoş ve insana ödediği paranın karşılığını alacağını hissettiriyor. Çalışanlar oldukça güleryüzlü ve her türlü sorununuzda yardımcı oluyorlar. Otelin her türlü bina ve çevresi sürekli temizleniyor, çok temiz bir yer. Yeme ve içme konusunda hiç merak etmeyin bırakın midenizi gözünüzü bile doyuruyorlar. Yemekler oldukça çeşitli ve güzeldi. içecek ise günün her saatinde her ortamda plaj-havuz-restoran yanıbaşınızda ve sınırsız ve ücretsiztabi bazı alkollü içecekler ücretli-içmediğim için umrumda değil . Otelde çocuklar için ve yetişkinler için aquaparklar mevcut. Mayıs ayında gittiğimiz için su sıcaklığı çocuklar için yeterli değil ancak bu otel bunu düşünmüş ve çocuk aquaparkına sıcak su takviyesi yapılıyor. Bunun için otel yönetimine ayrıca teşekkür ederim. Otelde her akşam aktiviteler mevcut ancak ingilizce. Çok iyi olmasada ingilizce bildiğimden çok sorun olmadı aktivitelerde oldukça zevkliydi.",5
Oz Hotels Side Premium,Kapıdan girişimiz dahil çıkışa kadar muhteşemdi yemekleri animasyon temizlik ve bar hizmetleri bütün personeller kesinlikle tavsiye ederim. Covid dönemine denk gelmemize rağmen heryer tertemiz ve kurallara göre hareket ediyorlar .,5
Rubi Platinum Spa Resort & Suites,"Otelde genel olarak hizmet çok iyi. Odalar güzel. Barlarda masaya servis var. İçecek kalitesi yüksek. Tamamen en bilinir markalar. Bar personelini tebrik ediyorum hızlarından dolayı. Özellikle lobby bar. Açık büfede yemekler, covid yüzünden servis elemanları tarafından veriliyor. Burada biraz sıkıntı var. Camdan dolayı söylediklerinizi pek anlamıyorlar. Ana restoranda yemek çeşitleri az lezzet orta. Tatlılar iyi. Snack restoranda masaya servis var. Hız ve yemek çeşitleri güzel. Buradaki menüde kebap çeşidi olmaması bir eksiklik. Genel olarak burada karnımızı doyurduk. Akşam eğlenceleri çok az. Canlı müzik eğlenceye yönelik değil. Oynamak çok zor. Covid nedeniyle disko kapalı. Çok sakinlik var. Plajı güzel. Önünü kapatıp koya çevirmişler. İskeleside var. Havuzlar güzel. Genel hijyen politikaları iyi. ",4
Rubi Platinum Spa Resort & Suites,Güzel bir tatildi personel çok iyi güler yüzlü tüm barlarda masaya servis var içkiler A kalite odalar güzel otel çok temiz hijyen çok iyi sahili harika dalga kıran var havuz büyük sadece yemekler bu kalitedeki bir otel için yetersiz ve lezzetsiz akşam yemekleri çok kısıtlı eğlencesi eksik tam dinlenme oteli bu eksiklikler giderilirse tam puan alıcak kalitede bir otel memnun kaldım teşekkür ederim ,4
Rubi Platinum Spa Resort & Suites,Güzel bir tatildi içkiler A kalite barmenler iyi servis çok hızlı ve iyi barların hepsinde masaya servis var personel kesinlikle çok kibar genel anlamda yemekler kısıtlı ve kötü lezzetsiz bu otele yakışmıyor eğlence pek yok ruslara yönelik müzikler dinlenme oteli olarak gelebilirsiniz odalar güzel otel güzel ve büyük sahili buralar içinde en iyisi hijyene çok dikkat ediyorlar memnun kaldık sadece yemekler ve eğlence şekli değişirse bu otel harika olur teşekkürler Rubi.,4
Rubi Platinum Spa Resort & Suites,Animasyonlar iyi fakat yemekler konusunda pek tatmin olamadik...balayi clftleri icin tavslye edebiliriz...iyi tatiller.animasyondan emrah beye hos sohbeti icin tesekkurler.en guzel otel.plaji ve havuzu guzeldi .iceceklerde guzeldi herkese tavslye edlyoruz,5
Grand Paşa Hotel,"Çalışanlar ilgili ve güler yüzlü. Mutfağı fena değil. Çeşitlilik ve lezzet iyi sayılabilir. Odalar ferah ancak mobilyalar oldukça eski, klimanın çıkardığı sesten uyuyamadık. Klimayı kapatınca pike ile üşüdük ancak odada battaniye yoktu. Lobiye gidip battaniye istediğimde odaya yine pike gönderdiler, battaniye yokmuş. Lokasyonu gereği tercih edilebilir.",3
Sueno Hotels Deluxe Belek,Oteliniz çok güzel çok lüks çok beğendim arkadaşlara tavsiye ederim. Yemekleri çok iyi çok beğendik. Yaz tatiline gelmeyi düşünüyorum.  ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ Fiyatlar da indirim yapılırsa arkadaş grubuyla gelmeyi düşünüyorum.,5
Sueno Hotels Deluxe Belek,Şuanda konaklama yaptıgimiz suene deluxe otelde enbe orkestrası sahnede sadece yabancı müsterileri eglendiriyor türk müşteriler tercih etmeyin lütfen paranizla rezıl olmayın hic memnun kalmadik hic cok üzüldük,1
Sueno Hotels Deluxe Belek,Türk misafirler yılbaşı için kesinlikle gelmeyin.Enbe orkestrası yabancıları eğlendirmek için gelmiş.türkçe 3 tane şarkı söylemediler.biz yandık siz yanmayın.Ayrıca otelde rahatsız edici davranışlarda bulunan arap sayısıda fazla.,1
Trendy Lara,Otel yeni olmasına rağmen çok düzenli her yer çok temiz. Özellikle odalara bayıldık. Personellerin ilgi ve alakası çok hoşumuza gitti bize yardımcı olabilmek için elinden geleni yapıyorlar. Yeme İçme açısından her saatte aradığımız bulabildik.  Animasyon: Aksam şovları her kesime hitap edecek şekilde gayet güzel. Bizim favorimiz gündüz aktiviteleri. Burda çok eğlendirici sahile gitmeye gerek bile duymadık henüz. Normalde aktivitelere çok katılmayan biri olarak animatör arkadaşların oyunlara teşvik etmesi bizi de katılımcı hale getirdi. Özellikle çok içten samimi ve herkese güler yüzle yaklaşan bize hiç yabancılık çektirmeyen keyifle sohbet ettiğimiz  animasyondan Melisa'ya teşekkür ederim. Teşekkürler Trendy Lara ! ,5
Trendy Lara,"Daha önce bir çok otelde konakladım, trendy otellerinden memnun olduğum için bu yaz burayı tercih ettim ve çok memnun kaldım.Otel mimari olarak,hizmet olarak ,yeme içme olarak 10 numara.Dikkatimi çeken bir husus Mimari olarak doğaya saygılı olarak yapılmış binanin bazı kapalı bölümlerinde 20 yıllık ağaçlar kesilmemiş bina içinden ağaçlara yaşam hakkı verilmiş ,takdire şayan bir durum.Kesinlikle verdiğiniz paranın hakkını sonuna kadar veren bir tesis .Çok teşekkürler.",5
Trendy Lara,"Her sene Lara bölgesine giden bir çift olarak o bölgede ki otellerin ne kadar üst seviyede olduğunu anlatmaya gerek Yok.Burada önemli olan fiyat-fayda dengesi
Trendy Lara hiç kimseyi üzmeyecek bir otel.Bir çok artısı da cabası yalnız beklentilerinizi belirli bir seviyede tutmanızda fayda var.
Yiyecek - İçecek kesinlikle mükemmel kırmızı et kalitesi ve lezzeti çok iyi 
Her gün aynı şey falanda çıkmıyor 
Mesela her gün köfte var evet ama bir gün Tire diğer gün İnegöl gibi.
Havuz - Deniz gayet başarılı ve temiz.
Deniz suyu havuzu var oldukça iyi.
Denize gitmek kimine göre zor olsa da bize o yolculuk keyifli geldi.
GüzdüZ aktiviteleri genel olarak başarılı
Gece şovları da öyle.
Bu kadar kalabalık ve çocuk sayısı fazla olan bir otelde restaurantta “Adult” kısmı olması süper ve oradaki personele ayrıca teşekkür ediyoruz.(Tuğba,Turgay,Necdet,Tutku)
Gelelim eksi tarafları ve tavsiyelere
Restaurantta nasıl “adult” varsa Havuzda da olabilir.Yeri de hiç kimsenin kullanmadığı Beach diye ayırdığınız kısım.
Ana yemek saatleri dışında snack ve diğer atıştırmalıkların saatlerle sınırlı olması eksi.
Deniz tarafında şezlongların üstünde komple bir gölgelik yapılması çok fayda sağlar.
Çerez kalitesinin bir tık yükseltilmesi otele olumlu yansır.
Yemek ve hizmet kalitesi tartışılmaz ama puanı da verdiğim gibi 
Mükemmel değil Çok iyi 

",4
Trendy Lara,"Trendy Lara muhteşem bir otel bu denli kaliteli işletme için çok teşekkürler.  memnuniyetimi yazmak için kelim e bulamıyorum ve tekrar gitmek için sabırsızlanıyorum.   
öncelikle temizlik müthiş her yer ama her yer tertemiz . oda temizliği mükemmel çarşaf havlu etraf temizlik yönünden gayet iyi.  yemekler inanılmaz lezzetli her türden yemek çıkıyor ve çok leziz . kahvaltı çeşit çeşit ve herşey kaliteli ve lezzetli .  snack bar mükemmel.  sürekli heryerde yiyecek birşeyler var .  kilo aldık.  çocuklar için her nokta da dondurma bulmak mümkün.  havuzlar çok güzel.  çocuk havuzu çok çok eğlenceli ama mini clup cok yetersiz çok.  denize katamaramlar ile gidiliyor ve çokta güzel.  hiç beklemeden çok güzel ve çok kısa bir deniz yolculuğu ile hayran kalıyorsunuz . ve tüm çalışanlar çözüm odaklı çok kibarlar . içecek kalitesi çok çok güzel.  Trendy LARA yı daha nasıl anlatırım bilemiyorum ama her yaz antalya da farklı otellerde konakliyoruz ve herseyinden dört dörtlük memnum olduğumuz tek otel TRENDY LARA . 15 temmuz 20 temmuz arası 2 çocuk 3 yetişkin 2 oda da kaldık oda manzara çok güzel genişlik gayet iyi çocuklar çok mutluydu . 2422 A ve B  olan iki odada kaldık çok güzel düşünülmüş bir oda dizaynı.  mini bar günlük doluyor çok başarılı.  çok teşekkürler TRENDY LARA  ekip ve çalışanlara ve son olarak bahçe çok temiz ve çok yeşillikli ağaçlı bir otel, huzur veren bir yeşilliğe sahip ve çocuk parkı çok güzel hiç çıkmadılar. Ama mini clup için aynı şeyi soylemeyecigim.   tabi bu kadarı da olur artık o kadar güzelliğin yanın da bu hiç birşey. ",5
Sueno Hotels Deluxe Belek,"Bu sene de yılbaşı için ailecek 4 oda olarak sueno delux hoteli tercih ettik,4 gündür otelde konaklamaktayız.Karşılama,odalar,yemek kalitesi,otelin temizliği,kids club,ve çalışan kalitesi çok iyi.
Çok güzel bir tatil geçiriyoruz,bu gece de gala programına katılıp yarın otelden ayrılacağız,
Seneye tekrar gelmek için şimdiden program yaptık bile:)

Özellikle misafir ilişkileri müdürü Cengiz Ölmez Bey e ilgisi için çok teşekkür ediyoruz.
",5
Trendy Lara,Hotele basta herkese tesekur ederız bıze tavsıye ettıler gercekten cok begendık calısanlar mukemmel yardımcı oldular hep tekrardan gelmek ıstıyoruz anımasyon aksam showları super begendık gercekten anıamsyondan kemal ve sebastıan beye bızımle ılgılendıgı ıcın tesekur ederız trendy aıl sıne tesekur ederız,5
Sueno Hotels Deluxe Belek,"Her şey 2202 numaralı odada başladı . Oda suitti çok mutlu oldum odayı görünce güzelce yerleştim 2 saat sonra banyoya bi girdim lağım kokusu var lobiyi aradım oda ayarladılar yerine ayarladıkları oda L katında berbat ötesiydi lağım kokusundan kaçtık mutfak,yemek kokusu olan odayı verdiler oda buz gibi bu odada da  balkon kapısı bozuk çıktı donduk.Yemekler midemi mahvetti. Soda markası bile belli değil BİM’den alınmış gibi markasını hiç duymadım beypazarı vs bulana aşk olsun.. hayatımda işim sebebiyle de birçok otel de kaldım kesinlikle hüsrandı çok yoruldum içeri de sürekli bi cereyan var eğitim salonları soğuk. Ama çalışanlar hızlı özellikle Elif hanıma çok teşekkür ederim kaybettiğim eşyamı bulmam konusunda çok hassas davrandı. Ama hala midem berbat kendime gelemedim ve açım kokulardan kendime gelemedim. İnsan bi müşteri memnuniyeti adına lağım koktuğu için doğru düzgün bir oda verir ama yok daha da kötüsüne denk geldik...",1
Trendy Lara,Hoteli gercekten begendık hotelın herseyı super yemekler lezzetli anımasyon aksam showları cok ıyı personal yaklasımı begendık gercekten servıs olsun anımasyon cok guleryuzlu anımasyondan kemal kardesım bızımle cok ılgılendı cok tesekur ederım hersey ıcın ve sebastıan anımasyon muduru cok kıbar ve yardımsever,5
Trendy Lara,"Otel büyük ve güzel özellikle yeşil alanların çok fazla olması insanın içini açıyor. Odalar günlük olarak temizlenmekte. Yemek çeşitliliği fazla ve her saat yiyecek bir şeyler bulabilirsiniz. Aşçılar gerçekten yetenekli ve sunumları insanın iştahını açıyor. Restaurantdaki +18 bölümde Çalışan Tuğba ve Turgay'a özellikle teşekkür ederim çok ilgililer.  Animasyon aktiviteleri çocuk ve yetişkin olarak ayrılmış bu çok düşünceli. Gün içerisinde yeterli aktivite olduğunu düşünüyorum. Havuz partileri ve akşam şovlarını beğendim. Animasyon ekibinin hepsi Güler yüzlü ancak Melisa'nın bitmek bilmeyen enerjisine bayıldım , her seferinde sizinle konuşmak için zaman ayırabiliyor bu yüzden Turkish Shakira Melisa'ya da ayriyeten teşekkür ederim. Kesinlikle tekrar dönmeyi düşünüyoruz.",5
