HotelName,Review,Rating
Rixos Premium Belek - The Land Of Legends Access,Karşılamadan çıkışa kadar kendimizi evimizde his ettik. Bir kuş sütü eksiktik. Bence Onuda istesek bu ekip bulurdu. Tek kelime ile hayran kaldık. Herkese tavsiye ediyoruz. Seneye tekrar geleceğimiz net.,5
Rixos Premium Belek - The Land Of Legends Access,5 aile geldik otele. Tüm personel son derece sıcakkanlı. Beach bardan Şefikaya çok teşekkür ederiz. Temizlik servis en üst kalitede. Misafir ilişkilerinede ayrıca teşekkür ederiz. Bizleri mutlu etmek için ellerinden gelenin en iyisini yaptılar. Seneye görüşürüz Rixos.,5
Rixos Premium Belek - The Land Of Legends Access,"Tüm aile olarak tekrar gelmek isteyeceğimiz ve yine herkese tavsiye edeceğimiz ender tatil yerimiz Rixos Premium Belek ailesine, tùm çalìsanlarina sonsuz teşekkùrler. Misafir ilişkilerinden Arthur bey ve Alona hanìma bùtùn yardìmlarından ötürü teşekkürlerimizi sunarız. Housekeeping den Binnaz hanima ve Fatma Öz hanımada çok teşekkürler. Ellerinize sağlık. Yine geleceğiz...",5
Rixos Premium Belek - The Land Of Legends Access,"Arkadaşlar ile dinlenme ve eğlenmek için geldiğimiz Rixos otelde unutmayacağımız bi tatil yaptık tabii ki tavsiyede etmek isteriz  herkese, gençlerin sıkılmayacağı birçok etkinlik var ve özellikle de zengin spor aktiviteleri çok güzel. Spor akademisinden  Serdar bey (Seko) ve Misafir ilişkilerinden Ipek hanım ve Arthur beye çok çok saygılar, görüşmek dileğiyle🎉🎊👏",5
Rixos Premium Belek - The Land Of Legends Access,"arkadaşlarla tatil yapmak için gayet eğlenceli, gençlere yönelik birçok aktivite, gece eğlenceleri, barları, içki kalitesi oldukça güzel. hiç sıkılmadık ve emeği geçen herkese teşekkür etmek istedik, misafir ilişkilerinden Arthur bey sağolsun birçok konuda yardımcı oldu ve tüm oteli tanıttı ve yine İpek Tahıllıoğlu hanıma, beach bardan Aslan beye teşekkürler. Mutlaka geri gelicez, teşekkürler Rixos ailesi.",5
Lara Barut Collection,"Şuan konaklamakta olduğum Barut Lara, gercekten muhtesem bir otel...receptiondan bara tüm personel saygılı ve güleryüzlü, tatilimiz boyu hiçbir sorun yasamadık, odamız balkonda jakuzili corner suit gercekten muhtesemdi. Ayrıca alacarte restorantları şiddetle tavsiye ederim, biz Sandal ve Kuyu restorantı tercih ettik, çok memnun kaldık. Yiyecek ve içecek kalitesi çok yüksek, Rixos ayarında bir otel. Sevgili Barut Lara'ya çok tşk ederim 😍",5
Lara Barut Collection,"Ailecek 2016 yılı ramazan bayramını geçirdik. Bayramın her günü farklı organizasyonuyla,yardımsever personeli ve müthiş manzarasıyla iyi bir oteldi.Odamız ana binada,temiz,teraslı, dinlendiriciydi. Adını hatırlayamadığım resepsiyonist beyefendiye, odadaki herhangi bir  ürün eksikliğini söylediğimiz gibi odaya onlarca  ürün yollamıştı. Personellerin bu duyarlılığına çok teşekkür ederiz.Bayramın her günü farklı bir organizasyon vardı,özellikle son günü olan panayır çok eğlenceliydi.Sadece yan otelden gelen gürültülü müzik biraz rahatsız etti. Ailecek gidilebilecek,manzarası ,aktiviteleriyle gönül rahatlığıyla tatil yapabileceğiniz ve saygı göreceğiniz ender otellerden biri.",5
Lara Barut Collection,"biz 6 yetişkin 2 çocuk ve 1 bebek gittik anex binalarda kaldık oldukça rahattı. Bir çok oteli ziyaret etmeme rağmen bu kadar güler yüzlü personel görmedim. Müşteri memnuniyetini herşeyin üstünde tutuyorlar. İlk olarak tesiste içiçekleriniz masaya servis ediliyor ve hiç bekletilmiyorsunuz,her an sıkma portakal suyu bulabılıyorsunuz ayrıca; tesisin belirli noktalarına yerleştirilmiş,dolaplarda su alabılıyorsunuz. Belki çocuk oyun alanlarında ebebeynelerinde oturabiliceği bir alan yapılabılırdı  cocuklarımız 2,5 yasında oldugundan cocuk oyun alanlarına tek basına bırakamıyorsunuz onlar oynarken sıcakta peşlerinde koşmak zorunda kalıyorsunuz, belki o alanlarla ebebeynler ıcın yer yapılabılır :)  oda temizliği,çevre temizliği,alacart restoranları , turunç restorant , ana restaurant hersey cok güzeldi. Herşey için teşekkür ederiz.",5
Lara Barut Collection,"İşim ve tatilim için Antalya da çok daha pahalı otellere (mardan, regnum karya, gloria serenity, cornelia diamaond, amara, rixos, voyage) vs de gittim. Ama ilk defa bir otel hakkında yazıyorum. Bu otelde herkes güleryüzlü, sizi rahat ettirmek için elinden gelen her şeyi yapıyor. Siz de kendinizi evinizde gibi hissediyorsunuz. Otelde diğer otellerde olduğu aşırı bir ihtişam yok. Ama her şey olması gerektiği gibi. Odalar konforlu, yataklar rahat, yemekler güzel, içkiler kaliteli. Alıp da beğenmedim tek şey olmadı. Birçok alacarte var ve bunlardan ücretsiz yararlanabiliyorsunuz. Otele girişte odamızı da ücretsiz upgrade ettiler ve aile odası verdiler. Resepsiyondaki herkes bütün otel genelinde olduğu gibi güleryüzlü ve yardımsever. Otel müdürü ilgili. Defalarca gelinebilecek bir aile oteli. Gelecek sene Antalya yı tercih edeceksem adresim belli. Otelde 3 gün geçirdim daha 2 günüm var ama şimdiden teşekkürler Barut Lara ailesi.",5
Lara Barut Collection,"Antalya nin Kundu bolgesinde yeralan Lara Barut Hotel genis ve cok bakimli cim alanlari , kaliteli servisi, yüzleri gülen personelleri ile bize unutulmaz bir haftasonu yaşatti. Turk gecesi organizasyonlari muthis! Shaman Dance Teatre grubunu ilk kez izledik ve hayran kaldik! Tesiste Herkese ozel mekanlar var. Aile pavillionunda kendimizi sanki bize ait bir sahilde gibi hissettik. Sakin bolgeler yanisira Aktivite  alanlari da var. Zengin bir mutfaga sahip. Hersey cok lezzetli . Tesekkurler Barut Lara nin tum guleryuzlu ekibine👌",5
Rixos Premium Belek - The Land Of Legends Access,"Bu tesise ilk gelişimiz, daha önce nasıl farketmedik, nasıl ıskaladık şoktayız. Arkadaşlarımız tavsiye etti ve çocuklarımızla beraber inanılmaz güzel bir tatil atmosferi ile karşılaştık. Misafir ilişkilerinin kişiselleştirilmiş hali, tüm çalışanların sıcak ilgisi, açık büfe kalitesi, alakartları ve temizliği ile harika bir tatil geçiriyoruz. Hamamı, denizin doğal kumu, barlarının güzelliği, akşam eğlenceleri gerçekten görülmeye değer, tabii önereceğiz tüm tanıdıklarımıza. Temizlik departmanından Binnaz hanım, belboy Emrah Taşdelen, Finex bölümünden Bilge hanım ve misafir ilişkilerinden Arthur beye özel teşekkürlerimizle. Tekrar gelmek için sabırsızlanıyoruz.",5
Rixos Premium Belek - The Land Of Legends Access,"Ailece mutluluk içinde bir tatil geçiriyoruz. Herşeyden memnun kaldık. Düzenli olarak farklı tesisleri keşfetmeyi seven gezginciler olarak Rixos Premium Belek otelini gönül rahatlığıyla herkese tavsiye ediyoruz. Personel ilgisi, güleryüzü takdire şayan. Hepsine ayrı ayrı teşekkürlerimizle. Misafir ilişkilerinden Arthur beyin samimiyeti ve yardımseverliği hayranlık uyandırıcı, her zaman hertürlü sorunumuz da yanımızda olduğu için kendisine minnettarız. Kesinlikle tekrar geleceğiz.  ",5
Rixos Premium Belek - The Land Of Legends Access,"Ilk defa ailece geliyoruz ve gerçekten sonderece memnunuz. Genel alanların ve odaların temizliği, yemeklerin lezzeti, eğlence aktiviteleri, barlar, havuzları ve plajıyla kesinlikle tecrübe edilmesi gereken bir yer. Yeşil bir doğanın içinde konumlandırılmış harika bir otel. Tatilimizin güzel geçmesini sağlıyan Misafir ilişkileri sorumlusu Arthur beye yakın ilgisinden dolayı çok teşekkür ederiz. Değerli yöneticilerini tebrik ederiz. Sevgiler...
",5
Rixos Premium Belek - The Land Of Legends Access,Otel herseyi ile mukemmel ama beach bari tek gecerim. Servis kalitesi hizi ve guleryuz harika. Bar muduru Huseyin beye ilgisi icin cok tesekkur ederim. Seneye tekrar gelecegiz hersey icin cok tesekkurler.,5
Rixos Premium Belek - The Land Of Legends Access,"Otele ilk gelişimiz. Çok dinlendirici bir atmosferi var, dış alanlardaki müzikler,  alakart menüleri,  havuz ve plajı oldukça güzel.  Biz uzun bi aradan sonra dinlendiğimizi farkettik.  Personel ilgisi de gayet olumlu,  herkesin yüreğine sağlık. FoodCourt servis görevlisi Ali bey ve resepsiyon görevlisi Mesut bey, beachbardan Didem hanımada güleryüzü ve yardımları için teşekkür ederiz. ",5
Rixos Premium Belek - The Land Of Legends Access,"Tavsiye üzerine gittik ve hiç pişman olmadık. Girişte bizlere güleryüzü ile oteli tanıtan resepsiyon görevlisi Derya hanıma,Ardından odamıza kadar bize eşlik eden ipek hanıma,ana restoranda sabahları bizi karşılayan Melek hanıma,La Rosetta restoran usta Sinan beye ve daha isimleri aklıma gelmeyen tüm Rixos ailesine sonsuz teşekkürler. Kesinlikle tekrar geleceğiz.",5
Lara Barut Collection,"Son iki sezondur Konakladığımız tesiste genel anlamıyla memnun olmakla birlikte yıldan yıla kıyaslama yapmak gerekirse önceki yıla göre restaurant kısmının zayıfladığını söyleyebilirim. Oda ve temizliği, yolda bırakmayan shuttle hizmeti gayet başarılı. ",4
Lara Barut Collection,"Öncelikle odamızı yükseltip o mükemmel süitte kalmamıza olanak vermeleri cok ince bir davranıştı. Odada yatak odasını banyodan ayıran bi kapı olmasını isterdim. Manzara çok güzeldi. Denizine bayıldık, tertemiz sıcak ve cocukların vakit geçirebileceği kadar sığ. Alakarttan faydalanmadık. Ana restoran oldukça iyiydi. Courtesy adında, erken giriş ya da geç çıkışlarda dinlenmek ya da duş alıp üzerinizi değişmenize olanak sağlayan, çantalarınızı kitleyebileceğiniz geniş bir oda vardı, biz hem giriş hem çıkışta faydalandık cok da memnun kaldık. Tesis düz ayak heryere rahatlıkla yürüyerek ulaşılıyor, shuttle a gerek duymadık. Havlular bol ve rahat ulaşılır konumdaydı. Sadece ana binadan havuza girilen kısıma yakın yerde bir bar daha olmalı. Havuz barın yolunu aşındırdık. Islak zeminde elde tepsiyle dolanmak cok güvenli olmuyordu. Ya da  içecek servisi yapan gezen arabalı arkadas şişe bira taşıyabilir arabasında. Gölgesi bol, şezlongu bol, personeli ilgi alakayı eksik etmiyor, herkes güleryüzlü, havalimanına 15 km civarında sanırım, 50 tl gibi bir taksi ücretiyle ulaşılıyor, 15 dk sürüyor. Bu da büyük bir artı. Çocuk kulubu ise kaldıgım hiç bir uhd tesiste görmediğim kadar büyük, kapsamlı ve aktivite doluydu. Kızım havuzdan denizden oraya hiç uğramadı ama devamlı aktivitelerle eğlenen cocukları gördüm. Engelli imkanları cok geniş olan bir tesis. Zaten düz ayak oluşu bu durumdakiler için direkt oteli tercih sebebidir bence. Kediler insanı taciz etmiyor, ama tesiste kedi var. Kedilerden korkan insanlar için bu eksi olabilir. Başka da bir eksi yönüyle karşılaşmadım.",5
Lara Barut Collection,"Bugüne kadar yazmakta en zorlandığım yorum,çünkü havuzdan kaptığımız mikrop sebebiyle şu an hasta yatağımdan yazıyorum.25 Temmuz-2 Ağustos tarihleri arasında 8 gece eşim ve 19 aylık kızımızla konakladık.Otele varışımızla beraber bizi kapıda karşılayan bellboy Okan bey ve ardından resepsiyondaki güleryüzlü ve ilgili personel doğru bir yere geldiğimiz izlenimini yarattı.Odamızı direk deniz manzaralı odaya upgrade ettiler.Otel ana bina mimarisi eski ancak sizi dinlendiren yemyeşil bir bahçesi var. Evet deniz ana binadan uzakta ve akşama kadar shuttle hizmeti var ancak 1 kere bile shuttle kullanmadık,aksine yemyeşil ağaçların gölgesi altında sahile yürümek bir zevk oldu bzim için.2 büyük havuz,1 de küçük aktivite havuzu var.Aquaparkı küçük ancak freshpark diye ıslanırken eğlenebileceğiniz bir alan yapmışlar.Otelin gündüz ve gece aktiviteleri güzei,tüm programı telefonumuza indirdiğimiz aplikasyondan takip ettik hatta ala carte rezervasyonlarımızı bile oradan yaptık.Otelin en güzel yanlarından biri ala carte restoranların ücretsiz ve sınırsız kullanıma açık olması.Öyle ki Sandal Deniz ala carte ı çok beğendiğimiz için 2 gece orada yemeğimizi yedik.Kesinlikle her şey çok güzeldi.8 gecenin 4 ünde ala carte kullandık. Kuyu Türk'te tandır,Olive İtalyan'da ördek ve pizza mutlaka denenmeli.Garsonlar ilgili ve güleryüzlüydü, Pastanesi çok başarılı,tek eksik ev yapımı limonata olmaması.O instagram hesabında paylaşılan bazı sunumlar tamamen reklam,örneğin ilk kez bu klasmanda bir  otelin lobby barının sunum ve hizmette geri kaldığını görüyorum.Çerezler vasat,barmen vasat.Menüler hazırlamışlar,içinde çok güzel alternatif kokteyller var ancak üzücü olan farklı dillerde hazırlanmış olan menüleri masalara dizerken hep en alta Türkçe menüyü koyuyor olmaları.Kendi ülkemizde hep 2.sınıf vatandaş muamelesi.İçkiler kaliteli ancak istediğiniz içkiyi orjinal markadar istemeniz şart yoksa 2.sınıf bilmediğiniz marka bir votka vs içebilirsiniz. Absolut,Smirnoff,baileys,jim,jack,chivas vs var ancak mutlaka marka belirtin.En beğendiğimiz şeylerden biri tüm gün tüm barlarda taze sıkılmış portakal suyu var.3 ayrı yerde içecek dolapları var ancak bir tanesinde sadece su dışında kutu fuse tea var o da sınırlı,dolap sayısını ve içecek çeşidini arttırmalılar. Ana restoran yemekler başarılı,çeşit çok değil ama zaten bizim için temiz ve lezzetli olması ön planda.En büyük eksik sabah kahvaltılarında sıcak bir poğaça,simit vs bulmanız imkansız hatta 06:30 da kahvaltının başladığı bir sabaha denk geldik,yine her şey buz gibiydi.Sadece  sıcak pişi ve pankek bulabilirsiniz.Bary Star bebek konsepti başarılı,ihtiyacınız olan pek çok şeyi temin ediyorlar,ana restoran çocuk bölümünde kavanozda cicibebeden,dolapta süt ve meyveli sütlere kadar her şey var.Blender,biberon ısıtıcı vs hepsini orda bulabilirsiniz.Yemek saati harici bile çocuğunuz için yemek temin ediyorlar, bu konuda şefler çok yardımcı.Kids Club çok profesyonel çalışıyor,çocuk oyun alanları da çok fazla ve çok güzel.Müşteri memnuniyetini ön planda tutuyorlar.Ciddi şezlong problemi yaşadık,sabah 6 da insanlar şezlong savaşlarına başlıyor,8 de bile boş şezlong bulmakta güçlük çekiyorsunuz,şikayetimizle bu sorunumuzu da çözdüler,istediğimiz saatte istediğimiz yere şezlong getirdiler.Tüm sorunlarımızın çözümündeki üstün gayreti için Müşteri İlişkileri Müdürü Nagihan hanım'a çok teşekkür ederiz.Özellikle de kızımız hastayken onu ve bizleri çok mutlu eden jesti için kendisine ve Eğlence Müdürü Fatih bey'e buradan bir kez daha teşekkürler.Ancak güzel devam eden tatilimizi kızımızın havuzdan kaptığı bir enfeksiyon gölgeledi,otele salı günü giriş yaptık,cumartesi keyifsizleşen kızımız pazar akşamı ateş ve kusma ile başlayan rahatsızlığı sonucu Lara Medical Park Hastanesi'nde çocuk doktoruna götürdük yani alt yorumlarda gördüğüm üzere otel doktoruna falan gitmeye gerek bile duymadık.Ertesi gün kızımızın ayaklarında,ellerinde kırmızı lekeler oluşmaya başladı,Doktor.el ayak ağız hastalığı olduğunu iletti,havuzu hemen yasakladı. Bu arada otelin her 2 büyük havuzunun da bir girişi çocuklar için çok güzel,sığdan başlayarak derinleşiyor bu sebeple de çocuklar tarafından çok seviliyor.Deniz sbahları sakin denebilir ancak öğleden sonra sürekli dalgalı ve çok çabuk derinleştiği için kızımız kortktu ve biz malesef hep havuza soktuk.Bu kaptığı mikrobun ne kadar tehlikeli,bulaşıcı olduğunu sonradan öğrendik.Oteldeki müşteri kalitesi de çok çok iyi değildi.Otelden dönüş yolumuzda benim boğazlarım da şişmeye başladı ve ertesi sabah ateş ile uyandım,şu an vücudumda su çiçeğini andıran kabarcıklarla hastalığı ağır geçiriyorum,3 ayrı dr gezdik,kızımdan da bana bulaşmış.Araştırdık ki Antalya bu konuda alarmdaymış,bu yaz bu el ayak ağız hastalığı ile ilgili çok vaka olmuş,oluyormuş.Keşke otel yönetimi bu konuda bir önlem alabilseydi,biz yine de şikayetçi olmayacağız,ne kadar sıkıntılı bir hastalık olduğunu internetten araştırıp görebilirsiniz..Kızım iyileşme sürecinde bense hastalığın ağır dönemindeyim.Eğer havuza girmeyecekseniz,kesinlikle odaların temizliği,ortak alanların temizliği konusunda 5yıldız verebileceğim bir otel .Sadece aşırı sivrisinek var,sıktığım hiç bir şey kar etmedi,tedbirli gidin.Kızımızın rahatsızlığı sebebiyle tatilimizi 1 gece uzattık,yola o halde çıkmamak için,odamıza giriş olduğu için bize corner suit oda verdiler,balkonunda jakuzi falan var,hoş,tek dezavantajı banyo lavabosu odadan ayrı değil,duvarla kapatılmamış.Normal oda fiyatı ödeyip jakuzili odada kalıyoruz diye heralde biz yemekteyken odada bulunan ikram çikolata,şarap ve minibarda bulunan minik şişe alkolleri alan,böyle küçük hesaplar yapan zihniyeti kınıyoruz.Ertesi gün muhtemelen Nagihan hanım'ın talimatıyla gönlümüzü almak için bırakılan çikolata kutusu ve şaraba elimizi dahi sürmedik. Nagihan hanım tatilimizi bu kadar güzelleştirmeye çalışırken keşke başka arkadaşlar bu hesaplara düşmeseydi. Havuzu kullanmayın,yiyin,için,dansedin,yeşile doyacağınız bir tatil geçirin.",4
Rixos Premium Belek - The Land Of Legends Access,5 yaşında kızımıza Doğum günü süprizini bu eşsiz otelde yaptık. Rixy club ve misafir ilişkileri ekibine emekleri için çok teşekkür ederiz. Ayrıca eşim ve ben hayatımızı spor yapmaya adamış insanlar olarak spor academy ekibinede çok teşekkür ederiz. Özellikle Adel hoca bu işin piri olmuş. Tüm Rixos Premium ailesine sevgiler.,5
Rixos Premium Belek - The Land Of Legends Access,Huzuru burada bulduk eşimle. Güzel anılar biriktirdik. Özellikle meat&love restoran hem yemekleri hem sunumu hemde lokasyonu ile bölgenin en iyi ala carte retoranı. İstanbulda Nusrette yedik ama burası çok daha iyi. Tekrar geleceğiz.,5
Rixos Premium Belek - The Land Of Legends Access,"Otel kalabalık olmasına rağmen keyifli bir tatil, bol eğlence, animasyon ekibi çok sıcak kanlı, sürekli eğlenceye davet var ☺️ dart, voleyball, bocha ve dans dans dans 💃🏻⚽️   
Haziran ayı iyi bir seçim
Ala cart restoranlar başarılı özellikle balık çok iyi ama türk restoranında kebap yok 😄 tandır var. 
Genel olarak hizmet kalitesi iyi. Geçen sene mayıs ayında gelmiştik o zaman az çocuk vardı daha güzeldi",4
Rixos Premium Belek - The Land Of Legends Access,Öncelikle şunu söylemek istiyorum böyle bir tatil merkezini bizlere sunan sayın taminceye çok teşekkürler. Yorumuma otelde eklemek istedigim bir çok güzel alan var yemekler servis bar içeçek kalitesi ve aynı zamanda nargile kalitesi gerçekten olagan üstü annemle kafa dinlemeye ve eglenmeye geldik bizlere gerçekten güzel bir tatil yaşattı rixos ailesi eglence programları ve gün içindeki aktiviteler bitmek bilmiyor mükemmel en çok hoşuma giden jenga farklılık katmış güzel düşünce yalnız aklımda kalan bir olay disko çok sakin ve sadece söylemek istedigim tek şey var böyle güzel bir otelde  genel olarak türk personelimizin çalışırken birbirine karşı hitap şekli daha güzel olmalı herşey için tekrar teşekkürler rixos ,5
Lara Barut Collection,"Otelin açıldığı yıl ailemin gidip çok memnun kaldığı bu oteli fiyatı uçuk olmadığı için ve çok fazla beklentim olmadan seçtik. İlk girişten itibaren personelin ilgisi dikkatimi çekti. Odalar ferah,geniş, yeni ve zevkli. Banyoda tuvalet, kapısı olan ayrı bir bölümde yapılmış. Restoranda hoş ambiyansı olan yetişkin bölümü mevcut. Yemek çeşitleri tatmin edici, tatlı çeşidi biraz yetersiz. Şimdi size tavsiyelerim olacak... kaldığınız süre boyunca mutlaka tüm a la carte ları denemelisiniz. Özellikle mangal ve sandal restoranları. Mangal, kumsalın bittiği yerde çimlerin üzerinde masanıza gelen mangalda istediğinizi pişirebildiğiniz çok keyifli bi restoran. Sandalda ise muhteşem sunumlu balıklar, son derece nazik servis personeli ve lezzetli mezeler... animasyonlar ve çim alandaki partiler gayet güzel. Oteldeki tüm personel inanılmaz eğitimli, güler yüzlü ve kibar. Biz tüm  çalışanların bu kadar süper olduğu bir otel ilk kez görüyoruz. Hizmet sektörü işte budur!! ",5
Lara Barut Collection,"Biz ailece beş kişi  2017 yılı onuç
 temmuz yirmi temmuz arası tatil yaptık Lara da ilk kez gittik herşey harikaydı. Biz çok beğendik ben kusur bulamadım. Odamız hergün temizdi yiyecekler içkiler sınırsız çok memnun kaldık teşekkür ederiz emeği geçenlere.",5
Lara Barut Collection,"22 Temmuz - 29 Temmuz 2017 tarihleri arasında Barut Lara otelinde konaklama yaptık. 3,5 yaşındaki oğlumuz iki gün sonra muhtemelen havuz nedeniyle rahatsızlandı. Eşimle birlikte otelde doktor aradık. Otelin görevlilerinden birisi doktor Nebi Yılmazı işaret etti. Doktorun yanına gittik. Eşim heyecanlı bir şekilde çocuğun durumu hakkında bilgi verdi. Doktor Nebi Yılmaz en yakın hastanenin 5 km ileride olduğunu kendisinin bakması durumunda ise 150 TL vizite ücreti alacağını belirtti. Davranışları son derece kaba ve eşimi azarlar nitelikteydi.",2
Rixos Premium Belek - The Land Of Legends Access,"Balayı tatili için ideal bir otel, fazla uzun kalamadık iş yoğunluğundan ama dürüstçe tavsiye ediceğimiz bir tatil oldu. Aquaparkıyla, balayı konseptiyle, yemeklerin lezzetiyle, çalışanların yardımseverliği güleryüzüyle mutlu bir şekilde zaman geçirdik herkese teşekkürlerimizle, masaj yaptırmadan ayrılmayın ve alakartları mutlaka deneyin deriz, çok beğeniceksiniz🙏🏻👑",5
Rixos Premium Belek - The Land Of Legends Access,Gerçekten samimiyetle söylüyorum Çok güzel bir tatil geçirdik her şeyden çok ama çok memnun kaldık özellikle Mini Kulüp çok başarılı orada çalışanlar çocuklarla gerçekten çok iyi anlaşıyor ve içinden gelerek ilgileniyorlar çocuklarımız tatil süresince çok mutluydu Biz de çok mutluyduk Çünkü çok güzel yemekler yeme çok güzel anakartları deneme şansımız oldu yani ilk kez bir tatilinde Baştan sona her şeyden çok keyif alıyorum diye biliyorum mutlaka tekrar geleceğiz tatilimiz de Emeği geçen herkese çok çok teşekkür ederiz veee land of legend harika bir yer mutlaka gidin gorun,5
Rixos Premium Belek - The Land Of Legends Access,"Çift olarak Rixosa geldik pişman olmadık, verdiğimiz paranın hakkını fazlasıyla aldık desek abartmış olmayız, personel ilgisi hayranlık uyandırdı gerçekten çok değerli insanlar çalışıyor ve herdaim her ihtiyacımızda yanımızda oldu herkes. Alakart restoranlar çok kaliteli, aktiviteler eğlenceli, spa servisi şuana kadar gördüğümüz en iyisiydi. Dinlenmek, kaotik şehir atmosferinden kurtulmak için birebir otel, kendi evimizde gibi hissettiren tüm Misafir ilişkileri personeli sayesinde hiçbir zorluk yaşamadık tebrikler hepsine ve Arthur bey sizede ayrıca teşekkür ediyoruz ve ilk tatil aralığımızda tekrar geliyoruz. ",5
Lara Barut Collection,"17-22 Temmuz arasi balayi çifti olarak konakladik. Oda süsleme ve şarap haricinde balayi ile ilgili; ek hizmet, ilgi alaka ve tatil boyunca ""nasil gidiyor memnun musunuz?"" diyen olmadi... Ayrica yabancilara verilen hizmet ve güleryüz türklere göre bir tik daha iyi. Tek elestirim bunlar.

Otel lokasyonu ve otel düzeni; tek kelime ile harika!!! Bu kadar büyük yeşil alanda en ufak çöp, izmarit, yerde herhangi birşey göremezsiniz. Çimlerde yalin ayak rahatlikla gezebilirsiniz. Harika bir yeşil alan, çiçek bahçesi ve palmiyeler var. Huzur ve dinginlik veriyor. 

Temizlik ve Hijyen; odalar hergün temizleniyor, minibar yenileniyor. Odalar yeni ve modern dizayn edilmiş, oldukça geniş ve ferah. Herşey en ince ayrintisina kadar düşünülmüş. Ütü masasi istedik 10 dk sonra geldi. Otel çevresinde, havuz ve plajlarda tuvaletler çok temiz. 

Deniz & Havuz; Deniz sabahlari güzel, sakin fakat ögleden sonra dalgali oluyor. Ege denizde büyümüş biri olarak, Antalya denizi bize göre bulanik ve oldukça sicak geliyor. Şezlong lar oldukça fazla, sira kapmaca, sabah 8 de kalkayim havlu atayip durumu yok rahatlikla istediģiniz saat yer bulabiliyorsunuz. Havuzda ve plajda havlu servisi var. O güzel bahçeyi gezerek otele gitmek istemezseniz abartisiz yaziyorum her dk başi deniz-otel arasi golf arabalariyla shuttle hizmeti var. Havuz sayisi oldukça fazla ve temiz. Burada da istediğiniz saat sezlong bulabiliyorsunuz. Otelin en yoģun sezonunda gitmemize rağmen otel alaninin, havuz ve sahil buyukluģunden dolayi kalabalikliği hiç hissetmiyorsunuz. 

Yiyecek & İcecek; Ana restorant kahvalti, ögle ve akşam yemeğinde istediğiniz herseyi bulabilirsiniz. Oldukça fazla çeşit, hijyenik ve kaliteli. Her ögün birkaç farkli et çikiyor.  Otel kalabalik olmasina rağmen herhangi bir yemek sirasi bekleme, masa bulamama durumu kesinlikle yok. En onemlisi ana restorant soğutmasi oldukça başarili, yemek yerken terlemiyorsunuz. Hizmet çok hizli, içecekler masaya geliyor. Tatlilar konusunda biraz geliştirilmesi gerekiyor, hep ayni çeşit tatli çikiyor. Tüm alakart restorantlardan ücretsiz yararlanabiliyorsunuz. Tüm alakartlar oldukça güzel dizayn edilmiş. Soya ve olive de klima var mi yok mu anlayamadik? Sicakta tüm misafirler ile ter içinde yemek yemeğe çaliştik. Birçok kişi yemeği yarida birakip çikiyor. Şef garsona sorduğumuzda yönetime de ilettiğini söyledi, umarim çözüm bulunur. Sandal balik alacart tek kelime ile harika!!! Snack menüler de oldukça başarili.

Barlar içecek konusunda oldukça iyi, kaliteli bira ve içki markalari ve kokteyller mevcut. Alacart restorantlarda, meltem barda, diskoda, lobi barda gecenin sonuna kadar canla başla çalişan, çalişma azmine, enerjisine, güleryüzüne ve hizmetine hayran kaldiğimiz Uğur kardeşimize çok teşekkür ederiz. Çok selamlarimizi iletin lütfen, çikarken göremedik.

Eglence ve Hizmet; Barut Lara App. den hergün etkinlikleri takip edebiliyorsunuz. Okçuluktan Mehmet kardeşimiz sayesinde ok atmayi da ögrendik:) Gün sonunda oldukça basarili ve uzun süre hazirlanilmiş, emek verilmiş konsept gösteriler oluyor. Çoğu personel işini severek yapiyor, oldukça azimli ve güleryüzlü çalişiyor. 

Kedi evi; birçok otel gezdim, bakima muhtać kedilere el uzatan bir otelcilik anlayişini ilk defa göŕüyorum. Bu bizi cok mutlu etti, tatilimiz boyunca hergün ziyaret ettik. Bu yavrulari cocuģu gibi besleyen Cengiz beye teşekkür ederiz. 

Genel olarak memnun, kaliteli ve sorunsuz bir tatil geçirdik. Tekrar gitmek isteyeceğim nadir otellerden! Tüm Barut Lara ailesine teşekkür ederiz.

",5
Lara Barut Collection,"otele sabah erkenden giriş yaptık. giriş esnasında hiç bir problem yaşamadık. odamızı 13 gibi verdiler. odalar güzel klima çalışıyor, minibar her gün soft içecekler ile dolduruluyor.
odaların temizliği düzenli olarak hergün yapılıyor. otelin alanı çok büyük. havuz sayısı yeterli. büyük bir plajı var. havlularda hiç problem yaşamıyorsunuz. şezlonglarda belli saaten sonra kısmende olsa sorun yaşanıyor. yemekler gayet güzel. özellikle kırmızı et sevenler için çok iyi. tatlı kısmını ve sabah kahvaltısını biraz zayıf buldum. kısacası yiyecek ve içeçeğin bol olduğu bir otel. kalabalık olmasına rağmen hiç bir sorun ile karşılaşmıyorsunuz. sıra beklemek yok. çıkışımızıda ucak saatine göre geç vakitte yaptık. kafa dinlemek için güzel bir tesisi. tüm çalışanlara teşekkür ediyorum.",4
Rixos Premium Belek - The Land Of Legends Access,Şuan hala oteldeyiz bayıldık. Hemen yazalım duygularımızı dedik. Ön büro ekibi misafir ilişkileri Fb ekibi hk hepsi mükemmel. Ailecek kutluyoruz. Üst düzey hizmet anlayışı var burada böyle bir ekip kurduğu için yönetime teşekkür ederiz.,5
